ID,Title,URL,License
468,Skład ciała (masa mięśniowa/tkanka tłuszczowa) a zaburzenia seksualne u pacjentów z chorobą wieńcową,https://ppm.edu.pl/info/phd/UMW1d68c1f40d53477f84d311c97c9f1db3?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BSk%25C5%2582ad%2Bcia%25C5%2582a%2B%2528masa%2Bmi%25C4%2599%25C5%259Bniowa%2Btkanka%2Bt%25C5%2582uszczowa%2529%2Ba%2Bzaburzenia%2Bseksualne%2Bu%2Bpacjent%25C3%25B3w%2Bz%2Bchorob%25C4%2585%2Bwie%25C5%2584cow%25C4%2585%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
469,Analiza czynników wpływających na wypalenie zawodowe personelu pielęgniarskiego na oddziałach intensywnej terapii,https://ppm.edu.pl/info/phd/UMW0b6d86747f7e43768fb5322b5ec65adc?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BAnaliza%2Bczynnik%25C3%25B3w%2Bwp%25C5%2582ywaj%25C4%2585cych%2Bna%2Bwypalenie%2Bzawodowe%2Bpersonelu%2Bpiel%25C4%2599gniarskiego%2Bna%2Boddzia%25C5%2582ach%2Bintensywnej%2Bterapii%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
470,Ocena psychometryczna osób zgłaszających się po poradę z zakresu dermatologii estetycznej,https://ppm.edu.pl/info/phd/UMWe7a021ab1ede4e78ae3d50521e627b82?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BOcena%2Bpsychometryczna%2Bos%25C3%25B3b%2Bzg%25C5%2582aszaj%25C4%2585cych%2Bsi%25C4%2599%2Bpo%2Bporad%25C4%2599%2Bz%2Bzakresu%2Bdermatologii%2Bestetycznej%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
471,Analiza wybranych parametrów klinicznych i laboratoryjnych wpływających na ciężkość przebiegu COVID-19,https://ppm.edu.pl/info/phd/UMW0a7a70feb15f482e9f4663a783881326?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BAnaliza%2Bwybranych%2Bparametr%25C3%25B3w%2Bklinicznych%2Bi%2Blaboratoryjnych%2Bwp%25C5%2582ywaj%25C4%2585cych%2Bna%2Bci%25C4%2599%25C5%25BCko%25C5%259B%25C4%2587%2Bprzebiegu%2BCOVID-19%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
472,Nowe markery ostrego uszkodzenia nerek u dzieci poddanych allogenicznemu przeszczepieniu hematopoetycznych komórek macierzystych,https://ppm.edu.pl/info/phd/UMW60f1a1ddafcb4b2bb88bdcdf09d7491e?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BNowe%2Bmarkery%2Bostrego%2Buszkodzenia%2Bnerek%2Bu%2Bdzieci%2Bpoddanych%2Ballogenicznemu%2Bprzeszczepieniu%2Bhematopoetycznych%2Bkom%25C3%25B3rek%2Bmacierzystych%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
473,Analiza wybranych aspektów klinicznych choroby związanej z zakażeniem Clostridium difficile w warunkach lecznictwa stacjonarnego na przykładzie Uniwersyteckiego Szpitala Klinicznego we Wrocławiu,https://ppm.edu.pl/info/phd/UMWa13aac36d9e64452984286c3c03d1d6d?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BAnaliza%2Bwybranych%2Baspekt%25C3%25B3w%2Bklinicznych%2Bchoroby%2Bzwi%25C4%2585zanej%2Bz%2Bzaka%25C5%25BCeniem%2BClostridium%2Bdifficile%2Bw%2Bwarunkach%2Blecznictwa%2Bstacjonarnego%2Bna%2Bprzyk%25C5%2582adzie%2BUniwersyteckiego%2BSzpitala%2BKlinicznego%2Bwe%2BWroc%25C5%2582awiu%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
474,"Ocena kliniczna, funkcjonalna i porównawcza wyników leczenia zachowawczego i operacyjnego u dzieci i młodzieży leczonych z powodu izolowanego uszkodzenia więzadła krzyżowego przedniego",https://ppm.edu.pl/info/phd/UMWd695f4abd51443b492db00d8cfbcf2bc?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BOcena%2Bkliniczna%252C%2Bfunkcjonalna%2Bi%2Bpor%25C3%25B3wnawcza%2Bwynik%25C3%25B3w%2Bleczenia%2Bzachowawczego%2Bi%2Boperacyjnego%2Bu%2Bdzieci%2Bi%2Bm%25C5%2582odzie%25C5%25BCy%2Bleczonych%2Bz%2Bpowodu%2Bizolowanego%2Buszkodzenia%2Bwi%25C4%2599zad%25C5%2582a%2Bkrzy%25C5%25BCowego%2Bprzedniego%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
475,Poszukiwanie nowych przyczyn chorób neurodegeneracyjnych u noworodków i dzieci za pomocą technik sekwencjonowania następnej generacji,https://ppm.edu.pl/info/phd/UMWb7352f7de05249e79775b1d927975cb5?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BPoszukiwanie%2Bnowych%2Bprzyczyn%2Bchor%25C3%25B3b%2Bneurodegeneracyjnych%2Bu%2Bnoworodk%25C3%25B3w%2Bi%2Bdzieci%2Bza%2Bpomoc%25C4%2585%2Btechnik%2Bsekwencjonowania%2Bnast%25C4%2599pnej%2Bgeneracji%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
476,Chroniczny stres a funkcjonowanie poznawcze jednostki w zwierzęcym modelu traumy,https://ppm.edu.pl/info/phd/UMWe348b583c5644bf58d2ca6bf6a56df06?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BChroniczny%2Bstres%2Ba%2Bfunkcjonowanie%2Bpoznawcze%2Bjednostki%2Bw%2Bzwierz%25C4%2599cym%2Bmodelu%2Btraumy%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
477,Biotransformacja tlenku azotu i ocena funkcji płytek krwi u pacjentów w ostrej fazie niekardiogennego udaru niedokrwiennego mózgu,https://ppm.edu.pl/info/phd/UMW44ff160e471e4e4c9b3019b96ce7361c?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BBiotransformacja%2Btlenku%2Bazotu%2Bi%2Bocena%2Bfunkcji%2Bp%25C5%2582ytek%2Bkrwi%2Bu%2Bpacjent%25C3%25B3w%2Bw%2Bostrej%2Bfazie%2Bniekardiogennego%2Budaru%2Bniedokrwiennego%2Bm%25C3%25B3zgu%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
478,Ocena potrzeb pacjentów psychiatrycznych oddziałów dziennych z punktu widzenia leczonych i personelu,https://ppm.edu.pl/info/phd/UMWe17c18bfde9e49c48f3fb4a3052375c6?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BOcena%2Bpotrzeb%2Bpacjent%25C3%25B3w%2Bpsychiatrycznych%2Boddzia%25C5%2582%25C3%25B3w%2Bdziennych%2Bz%2Bpunktu%2Bwidzenia%2Bleczonych%2Bi%2Bpersonelu%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
479,Ocena zawartości i stabilności związków polifenolowych w produktach leczniczych zawierających przetwory z wybranych substancji roślinnych z rodziny Lamiaceae,https://ppm.edu.pl/info/phd/UMWad70f229a940415581e58865c2521b08?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BOcena%2Bzawarto%25C5%259Bci%2Bi%2Bstabilno%25C5%259Bci%2Bzwi%25C4%2585zk%25C3%25B3w%2Bpolifenolowych%2Bw%2Bproduktach%2Bleczniczych%2Bzawieraj%25C4%2585cych%2Bprzetwory%2Bz%2Bwybranych%2Bsubstancji%2Bro%25C5%259Blinnych%2Bz%2Brodziny%2BLamiaceae%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
480,Dostosowanie się do zaleceń terapeutycznych pacjentów w wieku podeszłym chorujących na cukrzycę typu 2,https://ppm.edu.pl/info/phd/UMWcf77d5767bb0488e9add9856e35187a0?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BDostosowanie%2Bsi%25C4%2599%2Bdo%2Bzalece%25C5%2584%2Bterapeutycznych%2Bpacjent%25C3%25B3w%2Bw%2Bwieku%2Bpodesz%25C5%2582ym%2Bchoruj%25C4%2585cych%2Bna%2Bcukrzyc%25C4%2599%2Btypu%2B2%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
481,Ocena wybranych elementów układu stomatognatycznego u pacjentów leczonych bisfosfonianami z powodu nowotworów piersi i gruczołu krokowego z przerzutami do kości,https://ppm.edu.pl/info/phd/UMW02194423419748038a789bdf2029c7df?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BOcena%2Bwybranych%2Belement%25C3%25B3w%2Buk%25C5%2582adu%2Bstomatognatycznego%2Bu%2Bpacjent%25C3%25B3w%2Bleczonych%2Bbisfosfonianami%2Bz%2Bpowodu%2Bnowotwor%25C3%25B3w%2Bpiersi%2Bi%2Bgruczo%25C5%2582u%2Bkrokowego%2Bz%2Bprzerzutami%2Bdo%2Bko%25C5%259Bci%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
482,Porównanie skuteczności diagnostycznej metody Prechtla (GM) i Monachijskiej Funkcjonalnej Diagnostyki Rozwojowej (MFDR) w ocenie rozwoju wcześniaków i niemowląt do 3 miesiąca życia,https://ppm.edu.pl/info/phd/UMW82828fc3d7ba4dd091598ad4b3394d6a?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BPor%25C3%25B3wnanie%2Bskuteczno%25C5%259Bci%2Bdiagnostycznej%2Bmetody%2BPrechtla%2B%2528GM%2529%2Bi%2BMonachijskiej%2BFunkcjonalnej%2BDiagnostyki%2BRozwojowej%2B%2528MFDR%2529%2Bw%2Bocenie%2Brozwoju%2Bwcze%25C5%259Bniak%25C3%25B3w%2Bi%2Bniemowl%25C4%2585t%2Bdo%2B3%2Bmiesi%25C4%2585ca%2B%25C5%25BCycia%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
483,Ocena skuteczności leczenia łagodnych zwężeń górnego odcinka przewodu pokarmowego,https://ppm.edu.pl/info/phd/UMW2ea436207c644310a8420d5054113dc3?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BOcena%2Bskuteczno%25C5%259Bci%2Bleczenia%2B%25C5%2582agodnych%2Bzw%25C4%2599%25C5%25BCe%25C5%2584%2Bg%25C3%25B3rnego%2Bodcinka%2Bprzewodu%2Bpokarmowego%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
484,Kliniczne i molekularne aspekty leczenia entezopatii nadkłykcia bocznego kości ramiennej z użyciem autologicznego osocza bogatopłytkowego,https://ppm.edu.pl/info/phd/UMW4a65362d6a484cf3a4c1db811d492def?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BKliniczne%2Bi%2Bmolekularne%2Baspekty%2Bleczenia%2Bentezopatii%2Bnadk%25C5%2582ykcia%2Bbocznego%2Bko%25C5%259Bci%2Bramiennej%2Bz%2Bu%25C5%25BCyciem%2Bautologicznego%2Bosocza%2Bbogatop%25C5%2582ytkowego%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
485,Ocena potrzeb leczenia ortodontycznego wśród pacjentów z zapaleniem przyzębia,https://ppm.edu.pl/info/phd/UMWaa67808df7d34fd2999182c8e6bfc38b?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BOcena%2Bpotrzeb%2Bleczenia%2Bortodontycznego%2Bw%25C5%259Br%25C3%25B3d%2Bpacjent%25C3%25B3w%2Bz%2Bzapaleniem%2Bprzyz%25C4%2599bia%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
486,Związek między zanieczyszczeniem powietrza i zaburzeniami depresyjnymi w populacji Dolnego Śląska oraz samobójstwami w Polsce,https://ppm.edu.pl/info/phd/UMW2b243c0c44674ed199838dd7dbd3a595?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BZwi%25C4%2585zek%2Bmi%25C4%2599dzy%2Bzanieczyszczeniem%2Bpowietrza%2Bi%2Bzaburzeniami%2Bdepresyjnymi%2Bw%2Bpopulacji%2BDolnego%2B%25C5%259Al%25C4%2585ska%2Boraz%2Bsamob%25C3%25B3jstwami%2Bw%2BPolsce%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
487,Aleksytymia oraz autodestruktywność pośrednia u pacjentów z trądzikiem odwróconym,https://ppm.edu.pl/info/phd/UMWe5cccb594d0242219170d54ba7c52bd0?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BAleksytymia%2Boraz%2Bautodestruktywno%25C5%259B%25C4%2587%2Bpo%25C5%259Brednia%2Bu%2Bpacjent%25C3%25B3w%2Bz%2Btr%25C4%2585dzikiem%2Bodwr%25C3%25B3conym%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
488,Ocena wpływu tylnyokomorowych soczewek fakijnych na struktury i funkcję oczu krótkowzrocznych,https://ppm.edu.pl/info/phd/UMW2a3a0c43edf04ba6bfedd39b8e403f48?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BOcena%2Bwp%25C5%2582ywu%2Btylnyokomorowych%2Bsoczewek%2Bfakijnych%2Bna%2Bstruktury%2Bi%2Bfunkcj%25C4%2599%2Boczu%2Bkr%25C3%25B3tkowzrocznych%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
489,Zmiany w ośrodkowym układzie nerwowym u pacjentów żyjących z HIV - analiza retrospektywna materiału WSS im. Gromkowskiego we Wrocławiu,https://ppm.edu.pl/info/phd/UMWd391156a851b440a83afe78a00bf2b73?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BZmiany%2Bw%2Bo%25C5%259Brodkowym%2Buk%25C5%2582adzie%2Bnerwowym%2Bu%2Bpacjent%25C3%25B3w%2B%25C5%25BCyj%25C4%2585cych%2Bz%2BHIV%2B-%2Banaliza%2Bretrospektywna%2Bmateria%25C5%2582u%2BWSS%2Bim.%2BGromkowskiego%2Bwe%2BWroc%25C5%2582awiu%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
490,Ocena czynnościowa i strukturalna naczyń krwionośnych u chorych z obturacyjnym bezdechem sennym,https://ppm.edu.pl/info/phd/UMW6883223666d04f6b8aa4cb76e0eb1f6e?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BOcena%2Bczynno%25C5%259Bciowa%2Bi%2Bstrukturalna%2Bnaczy%25C5%2584%2Bkrwiono%25C5%259Bnych%2Bu%2Bchorych%2Bz%2Bobturacyjnym%2Bbezdechem%2Bsennym%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
491,Zastosowanie nowoczesnych rozwiązań telemedycznych u pacjentów z nadciśnieniem tętniczym w warunkach podstawowej opieki zdrowotnej i wpływ ich cech osobowości na przebieg badania,https://ppm.edu.pl/info/phd/UMW3f2d6d88259c4bf1b509fa4b8ac71f30?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BZastosowanie%2Bnowoczesnych%2Brozwi%25C4%2585za%25C5%2584%2Btelemedycznych%2Bu%2Bpacjent%25C3%25B3w%2Bz%2Bnadci%25C5%259Bnieniem%2Bt%25C4%2599tniczym%2Bw%2Bwarunkach%2Bpodstawowej%2Bopieki%2Bzdrowotnej%2Bi%2Bwp%25C5%2582yw%2Bich%2Bcech%2Bosobowo%25C5%259Bci%2Bna%2Bprzebieg%2Bbadania%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
492,Analiza wybranych parametrów klinicznych i biochemicznych oraz skuteczności chirurgicznego leczenia chorych z pierwotną nadczynnością przytarczyc,https://ppm.edu.pl/info/phd/UMW6e9485aab9be48adaf554af921816268?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BAnaliza%2Bwybranych%2Bparametr%25C3%25B3w%2Bklinicznych%2Bi%2Bbiochemicznych%2Boraz%2Bskuteczno%25C5%259Bci%2Bchirurgicznego%2Bleczenia%2Bchorych%2Bz%2Bpierwotn%25C4%2585%2Bnadczynno%25C5%259Bci%25C4%2585%2Bprzytarczyc%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
493,"Wpływ czynników biologicznych : witaminy D. prolaktyny, oksytocyny oraz hormonów tarczycy na występowanie objawów lękowych w ciąży i kształtowanie się więzi z dzieckiem",https://ppm.edu.pl/info/phd/UMWb1c2979907b240258b4acb1d4f3e176d?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BWp%25C5%2582yw%2Bczynnik%25C3%25B3w%2Bbiologicznych%2B%253A%2Bwitaminy%2BD.%2Bprolaktyny%252C%2Boksytocyny%2Boraz%2Bhormon%25C3%25B3w%2Btarczycy%2Bna%2Bwyst%25C4%2599powanie%2Bobjaw%25C3%25B3w%2Bl%25C4%2599kowych%2Bw%2Bci%25C4%2585%25C5%25BCy%2Bi%2Bkszta%25C5%2582towanie%2Bsi%25C4%2599%2Bwi%25C4%2599zi%2Bz%2Bdzieckiem%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
494,Angiografia OCT w ocenie gęstości mikrokrążenia siatkówki u pacjentów z układowym toczniem rumieniowatym,https://ppm.edu.pl/info/phd/UMW52290679a04345a2a5a731ffd97bec5a?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BAngiografia%2BOCT%2Bw%2Bocenie%2Bg%25C4%2599sto%25C5%259Bci%2Bmikrokr%25C4%2585%25C5%25BCenia%2Bsiatk%25C3%25B3wki%2Bu%2Bpacjent%25C3%25B3w%2Bz%2Buk%25C5%2582adowym%2Btoczniem%2Brumieniowatym%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
495,Związek między polimorfizmem rs1801282 genu PPAR-γ i stężeniem wisfatyny a nasileniem zaburzeń metabolicznych u pacjentów chorujących na akromegalię,https://ppm.edu.pl/info/phd/UMW22937dc4a0264cec94814cd799e3cac7?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BZwi%25C4%2585zek%2Bmi%25C4%2599dzy%2Bpolimorfizmem%2Brs1801282%2Bgenu%2BPPAR-%25CE%25B3%2Bi%2Bst%25C4%2599%25C5%25BCeniem%2Bwisfatyny%2Ba%2Bnasileniem%2Bzaburze%25C5%2584%2Bmetabolicznych%2Bu%2Bpacjent%25C3%25B3w%2Bchoruj%25C4%2585cych%2Bna%2Bakromegali%25C4%2599%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
496,ST 2 i REG3alfa jako markery ostrej choroby przeszczep przeciwko gospodarzowi u dzieci poddanych procedurze allogenicznego przeszczepienia komórek hematopoetycznych,https://ppm.edu.pl/info/phd/UMWc392017fe80d4f59ad471b1852b8c8b5?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BST%2B2%2Bi%2BREG3alfa%2Bjako%2Bmarkery%2Bostrej%2Bchoroby%2Bprzeszczep%2Bprzeciwko%2Bgospodarzowi%2Bu%2Bdzieci%2Bpoddanych%2Bprocedurze%2Ballogenicznego%2Bprzeszczepienia%2Bkom%25C3%25B3rek%2Bhematopoetycznych%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
497,Ocena regulacji biodostępności tlenku azotu w erytrocytach u osób z zespołem bezdechu sennego,https://ppm.edu.pl/info/phd/UMW330fba05d1c8469b9694f7ff0f2e6c31?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BOcena%2Bregulacji%2Bbiodost%25C4%2599pno%25C5%259Bci%2Btlenku%2Bazotu%2Bw%2Berytrocytach%2Bu%2Bos%25C3%25B3b%2Bz%2Bzespo%25C5%2582em%2Bbezdechu%2Bsennego%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
498,Analiza porównawcza biopsji otwartej i zamkniętej w guzach kręgosłupa,https://ppm.edu.pl/info/phd/UMWf2d781f363f2422cae5d66981860c885?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BAnaliza%2Bpor%25C3%25B3wnawcza%2Bbiopsji%2Botwartej%2Bi%2Bzamkni%25C4%2599tej%2Bw%2Bguzach%2Bkr%25C4%2599gos%25C5%2582upa%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
499,Biomarkery ogniskowego i segmentalnego kłębuszkowego zapalenia nerek (FSGS) w optymalnej strategii diagnostyczno-terapeutycznej,https://ppm.edu.pl/info/phd/UMW1c44ce121574455c952b5c9cb9a139e7?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BBiomarkery%2Bogniskowego%2Bi%2Bsegmentalnego%2Bk%25C5%2582%25C4%2599buszkowego%2Bzapalenia%2Bnerek%2B%2528FSGS%2529%2Bw%2Boptymalnej%2Bstrategii%2Bdiagnostyczno-terapeutycznej%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
500,Ocena biomarkerów nowej generacji w prognozowaniu przebiegu klinicznego raka pęcherza moczowego wysokiego ryzyka,https://ppm.edu.pl/info/phd/UMWc9d478022e6340d0a4c4cf67dc84be34?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BOcena%2Bbiomarker%25C3%25B3w%2Bnowej%2Bgeneracji%2Bw%2Bprognozowaniu%2Bprzebiegu%2Bklinicznego%2Braka%2Bp%25C4%2599cherza%2Bmoczowego%2Bwysokiego%2Bryzyka%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
501,Ocena ekspresji nestyny w różnych postaciach histologicznych niemelanocytowych nowotworów skóry,https://ppm.edu.pl/info/phd/UMW8746042905de4f1d94c39f6bce5de827?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BOcena%2Bekspresji%2Bnestyny%2Bw%2Br%25C3%25B3%25C5%25BCnych%2Bpostaciach%2Bhistologicznych%2Bniemelanocytowych%2Bnowotwor%25C3%25B3w%2Bsk%25C3%25B3ry%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
502,Diagnostyczna i rokownicza wartość nowych biomarkerów w nefropatii IgA,https://ppm.edu.pl/info/phd/UMW35161b009a9746af8d57fbb52178ff68?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BDiagnostyczna%2Bi%2Brokownicza%2Bwarto%25C5%259B%25C4%2587%2Bnowych%2Bbiomarker%25C3%25B3w%2Bw%2Bnefropatii%2BIgA%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
503,Analiza czynników wpływających na zdolności poznawcze u pacjentów przewlekle hemodializowanych z uwzględnieniem utlenowania płatów czołowych oraz sztywności naczyń krwionośnych,https://ppm.edu.pl/info/phd/UMW2f8cc8ed969d4645af787f98df6e8ce8?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BAnaliza%2Bczynnik%25C3%25B3w%2Bwp%25C5%2582ywaj%25C4%2585cych%2Bna%2Bzdolno%25C5%259Bci%2Bpoznawcze%2Bu%2Bpacjent%25C3%25B3w%2Bprzewlekle%2Bhemodializowanych%2Bz%2Buwzgl%25C4%2599dnieniem%2Butlenowania%2Bp%25C5%2582at%25C3%25B3w%2Bczo%25C5%2582owych%2Boraz%2Bsztywno%25C5%259Bci%2Bnaczy%25C5%2584%2Bkrwiono%25C5%259Bnych%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
504,Rola ekspresji testyny w niedrobnokomórkowych rakach płuc,https://ppm.edu.pl/info/phd/UMW6d0fc14e61a84644a88d1dba86397f5e?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BRola%2Bekspresji%2Btestyny%2Bw%2Bniedrobnokom%25C3%25B3rkowych%2Brakach%2Bp%25C5%2582uc%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
505,Zdrowie psychiczne i strategie radzenia sobie pacjentów chorujących przewlekle podczas pandemii COVID-19 w Polsce,https://ppm.edu.pl/info/phd/UMW09611c7df791421493d5de706e49e1d5?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BZdrowie%2Bpsychiczne%2Bi%2Bstrategie%2Bradzenia%2Bsobie%2Bpacjent%25C3%25B3w%2Bchoruj%25C4%2585cych%2Bprzewlekle%2Bpodczas%2Bpandemii%2BCOVID-19%2Bw%2BPolsce%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
